id_message,message,posted_on,id_disc,id_user
383,"Bonjour, c'est un peu long à expliquer, à propos de ces 4 lignes :
75	7	015	5253	R	VLA	LA FRESNAY		R				0			0000000	0000000	Q	2001257	1988153		00343	1			FRESNAY	
75	7	115	3856	M	VLA	LA FRESNAYE		R				0			0000000	0000000		0000000	2018235		00734	1			FRESNAYE	
75	7	115	5253	F	VLA	LA FRESNAY		R				0			0000000	0000000		0000000	2001257		00343	1			FRESNAY	
75	7	116	3856	H	AV	FREMIET		R				0			0000000	0000000		0000000	2001257		00407	1			FREMIET	

Il semblerait qu'il y avait une erreur sur 5253 FRESNAY sans le E final, erreur qui aurait été corrigée en 2018, mais au lieu de garder le code 5253 la 1ère ligne aurait été annulée commune 75015 et la 3ème ligne aurait été ""oubliée"" commune 75115 (apparemment à Paris toutes les lignes sont en double). Et la 2ème ligne aurait été créée avec l'orthographe correcte FRESNAYE avec le E final, mais un code attribué en doublon 3856. Là ou ça devient problématique c'est que le code 3856 est déjà attribué à une voie de la commune 75056 PARIS mais dans l'arrondissement 75116 (avenue FREMIET).
En creux il semble que la recherche de doublon se fasse à l'arrondissement au lieu de la commune sinon le doublon serait apparu.
La correction à apporter, serait, si vous en convenez, d'attribuer le code correct avec l'orthographe correct (5253 LA FRESNAYE) au risque de perdre la trace de la correction d'erreur de 2018, parce que si on annule la ligne 3856 on peut croire à tort que l'avenue Frémiet est annulée
Cordialement,",2021-07-02 15:59:10,175,155
384,"Bonjour,
Votre erreur a été prise en compte dans notre application de gestion. L’anomalie sera corrigée dans une prochaine mise à jour du fichier FANTOIR.
Bien cordialement,",2021-07-08 16:08:43,175,155
385,"Bonjour,

J'étudie les noms des voix de Nantes. À partir du FANTOIR. Et justement, j'ai trouvé un nom de voix un peu bizarre.

La CITE BABONEAU ligne 3789949. Qui correspond à la CITE BABONNEAU je crois.

Cordialement,",2021-06-21 14:10:17,176,163
386,"Bonjour,
L’erreur signalée pour la rue et la cité Babonneau a été prise en compte. L’anomalie sera corrigée dans la prochaine mise à jour du fichier FANTOIR.
Cordialement, ",2021-06-22 15:33:49,176,163
387,"Bonjour, cette voie publique a été cadastrée parcelle BX 107 et cédée à une société d'économie mixte (Elogie Siemp).
La société HLM propriétaire l'a ensuite fermée au public.
La voie (impasse des Panoyaux) est mentionnée en tant que ""6 rue des Panoyaux"" Déliberation/ Conseil municipal/ Octobre 2006 [2006 DU 127-4°] "" Application du droit de préemption urbain renforcé sur les secteurs de l’opération d’aménagement confiée à la SIEMP. - Délégation du droit de préemption urbain renforcé à la SIEMP sur ces secteurs. ""
Cordialement",2021-06-16 14:06:42,177,155
388,"Bonjour,
Après renseignements pris auprès de la Ville de Paris, aucun numéro de voirie n'a été attribué à la parcelle BX 107 située dans le 20ème arrondissement de Paris.
Cordialement,",2021-06-25 09:07:19,177,155
389,"Ce qui se passe c'est que dans Fantoir il est indiqué voie publique. Sur le terrain la voie est fermée. Or les fermetures de voies publiques ne peuvent être que temporaires, et l'arrêté de police affiché sur le terrain. Si la voie est privée cela revient au même car le domaine privé de la commune, est affecté à l'usage du public par nature ( https://questions.assemblee-nationale.fr/q13/13-110177QE.htm ). Dès lors on peut supposer qu'en réalité la voie est privée. On a la le même sujet pour de nombreux ensembles de logements sociaux à Paris, 7031 (impasse des Panoyaux https://www.google.com/maps/place/6+Rue+des+Panoyaux,+75020+Paris/@48.8663548,2.3848905,3a,15y,154.61h,88.34t/data=!3m6!1e1!3m4!1sgGnqF-R_Ld5FvHN_r_d8yg!2e0!7i16384!8i8192!4m5!3m4!1s0x47e66dedfcb920b3:0xfbd521a18e741f8a!8m2!3d48.8662632!4d2.3847301 ) donc mais les plus anciens aussi comme 5482 (depuis 1994 allée Le Gramat https://www.google.com/maps/@48.8423025,2.2795403,3a,15y,244.38h,83.96t/data=!3m6!1e1!3m4!1sd1bRXsUGEdaOvi1CtKmyzQ!2e0!7i16384!8i8192 ) etc. Il y a des contre exemples d'impasses qui sont restées ouvertes au public (rue Marie Skobtsov etc.).
Pour tenir compte de votre réponse précédente on pourrait considérer que cette réponse signifie que ces voies n'existent plus et sont devenues de simples morceaux de domaine privé fermé au public. 
Ceci dit je vous accorde que la question n'a pas une importance fondamentale. Néanmoins si vous pouvez généraliser sur France entière on pourrait considérer que lorsque la voie correspond (se superpose) à une parcelle cadastrale elle est privée et lorsqu'elle correspond aux voies publiques non numérotées au cadastre elle est publique.",2021-06-28 09:23:37,177,155
390,"Bonjour, avec quel logiciel puis-je lire le fichier fantoir ? Merci ",2021-06-02 11:54:06,178,164
391,"Bonjour,
Le fichier Fantoir téléchargé s’ouvre avec 7-zip. Par ailleurs, il s’agit de fichiers texte (.txt), qui peuvent donc être lus et utilisés avec n’importe quel éditeur de texte (Bloc-notes, WordPad, Excel, Calc, Notepad++, etc.)
Cordialement,",2021-06-03 09:56:19,178,164
392,"bonjour, Madame Monsieur

Je vous écris car je suis à la recherche d'une carte ou tout les lieux dit de l'INSEE 28335 (numéro sur territoires-fr.fr ; collectivité territoriales ) ou son répertorier tout les lieux dit de SAINT-EIIPH, seulement je recherche une carte affin de savoir ou il son répertorier, cependant je n'arrive pas a trouvé ce que je recherche, et donc je souhaiterais avoir une aide affin de trouvé cette dernière.

Cordialement
Mr Vilmart Jordan ",2021-05-29 17:27:08,179,165
393,"Bonjour,
le site www.cadastre.gouv.fr permet de consulter le nom des lieux-dits par feuille de plan pour chaque commune.
Cordialement,",2021-05-31 14:46:15,179,165
394,discussion close,2021-06-03 09:56:56,179,165
395,"Bonjour,
Est il possible de récupérer les fichier Fantoir via un lien sftp, dans l'objectif d'automatiser leur chargement à chaque publication.",2021-05-11 09:49:28,180,166
396,"Bonjour, La commune de Claret (34) souhaite pouvoir mettre à jour les voies sur la commune, que devons nous faire ?
Bien cordialement,",2021-05-03 10:36:00,181,167
397,"Bonjour,
Pourriez-vous inverser l'affichage de l'ordre de parution des différentes versions du fichier Fantoir svp ?
Merci
Bonne journée
SG",2021-05-03 09:09:05,182,168
398,"Comment est alimenter le fichier Fantoir ?
En effet, dans ma commune (Bobigny,93000) existe une rue Marcello Mastroianni.
Mais celle-ci n'est pas répertoriée dans le fichier fantoir !",2021-04-15 20:11:20,183,169
399,"Bonjour,
La rue Marcello MASTROIANNI à BOBIGNY  est bien présente dans le fichier FANTOIR mis en ligne mais le libellé comportait une erreur (libellé erroné : rue Marcello MASTRIOIANNI). Cette erreur a été prise en compte dans notre application de gestion. L’anomalie sera corrigée dans la prochaine mise à jour du fichier FANTOIR.
Bien cordialement,",2021-04-22 09:56:40,183,169
400,"Bonjour, 
juste pour vous signaler une difficulté que, visiblement, je ne suis pas le seul à avoir rencontrée : cela fait plusieurs semaines que j'attends la version de Fantoir au 1er janvier 2021... et c'est seulement aujourd'hui que j'ai vu qu'elle était disponible depuis le 2 février 2021 ! 
En cause le tri effectué par dates de mise à dispo croissantes et l'affichage limité à 6 items sur la page https://www.data.gouv.fr/fr/datasets/fichier-fantoir-des-voies-et-lieux-dits/ . 
Il faut en effet cliquer sur le bouton ""Voir les 7 ressources de type fichier principal"" pour voir apparaître la dernière version tant attendue de 2021...  
C'est certes ma faute de n'avoir pas vu avant que seulement 6 items étaient affichés au lieu de 7 annoncés sur ce bouton... mais le fait que le nombre de téléchargements soit toujours à zéro en date du 10 mars 2021 me laisse penser que je ne suis pas le seul à avoir fait la même erreur, et qu'il serait peut-être judicieux d'inverser le tri actuel de la liste au profit de celui sur dates décroissantes, de façon à faire apparaître la version la plus récente en tête de liste...
Bonne journée et cordialement !",2021-03-10 10:59:22,184,170
401,"bonjour,
comment corriger un caractère manquant sur un lieu dit ?
merci pour votre aide",2021-01-22 17:26:21,185,171
402,"Bonjour,

Bonjour,
en cas d'erreur constatée dans le libellé d'un lieu-dit du fichier Fantoir, vous pouvez vous rapprocher du service départemental des impôts fonciers  qui pourra procéder à la rectification le cas échéant.
Cordialement,",2021-01-25 14:46:52,185,171
403,discussion close,2021-01-28 09:30:58,185,171
404,Quel est le logiciel qui peut lire le fichier FANTOIR,2021-01-10 15:45:46,186,172
405,excel,2021-01-22 17:26:34,186,172
406,"Bonjour,
Le fichier Fantoir téléchargé s'ouvre avec 7-zip. Par ailleurs, il s'agit de fichiers texte (.txt), qui peuvent donc être lus et utilisés avec n'importe quel éditeur de texte (Bloc-notes, WordPad, Excel, Calc, Notepad++, etc.)
Cordialement,
",2021-01-28 09:30:00,186,172
407,discussion close,2021-01-28 09:31:12,186,172
408,"Bonjour,
""FANTOIR"" étant un acronyme, et non un sigle, ne devrait-il pas être écrit plutôt ""Fantoir"", comme l'Afnor ou l'Unesco ?
Il s'agit d'une règle de d'orthotypographie pour les acronymes.

Bien cordialement.",2020-12-15 01:55:14,187,173
409,"Bonjour,
J'ai essayé de télécharger le fichier Fantoir pour obtenir une base de données indiquant le numéro du code quartier pour chaque voie de Paris. Cette information est-elle dans ce fichier? Quel est le format de ce fichier? 
Je trouvais cette information dans le guide des rues de Paris et services fiscaux, et j'aimerais l'utiliser sous forme de base de données.
Merci par avance pour votre aide.
Bien cordialement
Carine",2020-10-23 18:10:42,188,174
410,"Bonjour,
le descriptif du fichier FANTOIR des voies et lieux-dits est disponible et téléchargeable sur le site www.data.gouv.fr (avec les fichiers FANTOIR).
Il précise toutes les données figurant dans les fichiers FANTOIR.
Par ailleurs, les fichiers FANTOIR sont délivrés au format texte (.txt).

Les voies de Paris présentes dans le fichier FANTOIR sont répertoriées  au niveau de chacune des communes d'arrondissement, mais il ne comporte pas d'information sur les quartiers.
Le cas échéant, vous pouvez trouver une description géographique des limites des différents quartiers parisiens à cette adresse : https://parisdata.opendatasoft.com/explore/dataset/quartier_paris/information/
Cordialement,
",2020-10-26 13:54:23,188,174
411,Merci pour votre réponse et ce lien très utile. Cordialement,2020-10-26 17:23:07,188,174
412,discussion close,2020-10-26 17:30:37,188,174
413,discussion close,2020-10-26 17:31:26,188,174
414,"Bonjour, 

Je souhaiterais vous contacter à propos d'une étude sur l'utilisation et la contribution à OpenStreetMap dans les collectivité et administrations, auriez-vous une adresse mail à laquelle vous écrire ? 
En vous remerciant, 
Vincent Bachelet",2020-09-09 15:41:41,189,175
415,"Bonjour,
vous pouvez contacter le bureau du cadastre à l'adresse suivante : bureau.gf3a@dgfip.finances.gouv.fr
Cordialement",2020-09-14 11:43:48,189,175
416,discussion close,2020-09-21 12:00:02,189,175
417,"Bonjour, cette voie rend hommage au consul Nordling sans ""w"", je n'ai pas trouvé l'arrêté municipal de dénomination, néanmoins cette voie est citée dans Déliberation/ Conseil municipal/ Mai 2007 [2007 DAC 172] ( http://a06.apps.paris.fr/a06/jsp/site/Portal.jsp?page=ods-solr.display_document&id_document=80256 )
75	5	111	8035	T	SQ	RAOUL NORDLINGW		R				0			0000000	0000000		0000000	2001257		00265	1			NORDLING
",2020-07-30 11:17:08,190,155
418,"Bonjour,
Votre erreur a été prise en compte dans notre application de gestion. L’anomalie sera corrigée dans la prochaine mise à jour du fichier FANTOIR.
Bien cordialement,",2020-09-03 10:41:39,190,155
419,"Bonjour,
Comment faire modifier une erreur de saisie d'un nom de rue ?
La rue Robert Schuman à Avignon (84000) est orthographiée Schumann dans la base de données et cette erreur se retrouve sur tous les documents l'utilisant (Maps, Mappy, EDF, GDF, Télécoms...) !",2020-07-23 14:24:11,191,176
420,"84	0	7	5575	F	RUE	ROBERT SCHUMANN	R	 	0		0	0		0	1987001	1386	1		SCHUMANN
",2020-07-23 19:24:59,191,176
421,"Bonjour, Robert Schumann (avec 2 N) est un pianiste et compositeur, Robert Schuman (avec un seul N) est un est un homme d'État. Je vous invite à contacter la mairie afin qu'elle publie l'arrêté municipal de dénomination sur son site internet, ce qui permettrait de lever l'ambiguité (les arrêtés municipaux ne figurent pas sur Légifrance).",2020-07-30 11:22:36,191,176
422,"Je sais pertinemment qui étaient Robert Schumann et Robert Schuman. Là n'est pas la question ! J'habite rue Robert Schuman, président du Conseil et ""Père de l'Europe"", les 3 plaques du rue sont correctement orthographiées, ainsi que le Cadastre, consultable par tout le monde... Je souhaite donc que la faute de frappe qui apparaît dans FANTOIR, et qui se retrouve donc chez tous ceux qui utilisent cette base de données, soit corrigée, rien de plus.",2020-07-30 12:01:28,191,176
423,"Je viens de m'adresser à la DGFIP de Vaucluse qui me confirme que ses fichiers sont les mêmes que ceux des services du Cadastre, c'est à dire que Schuman y est bien orthographié. Y a t-il un être capable de corriger cette erreur que je signale depuis 6 mois à tous les services concernés et qui se renvoient tous la balle en expliquant que personne sait d'où vient l'erreur de saisi en essayant surtout pas d'y faire quelque chose ???",2020-08-27 15:34:24,191,176
424,"Bonjour,
L'erreur soulevée a été prise en compte dans notre application de gestion. L’anomalie sera corrigée dans la prochaine mise à jour du fichier FANTOIR.
Bien cordialement,",2020-09-04 14:22:56,191,176
